280516.txt,61,5,5,5,5,0,0,4,8,12.2000,12.2000,12.2000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.8000,0.8000,1.6000,1.6000,Litera Group Inc ,1648903,2016
281847.txt,800,29,62,45,29,13,10,29,99,27.5862,27.5862,17.7778,1.5517,2.1379,1.5517,0.2889,0.4483,1.0000,0.3448,1.0000,0.6444,3.4138,2.2000,SCHLUMBERGER LTD  NV  ,87347,2016
281848.txt,1819,65,123,96,69,23,20,69,268,27.9846,26.3623,18.9479,1.4769,1.7826,1.3913,0.2396,0.3333,1.0615,0.2899,1.0000,0.7188,3.8841,2.7917,SCHOOL SPECIALTY INC ,1055454,2016
280514.txt,3365,96,249,177,104,65,44,142,473,35.0521,32.3558,19.0113,1.8438,2.3942,1.7019,0.3672,0.6250,1.0833,0.4231,1.3654,0.8023,4.5481,2.6723,Lion Biotechnologies  Inc. ,1425205,2016
281845.txt,1053,37,75,51,40,10,9,40,142,28.4595,26.3250,20.6471,1.3784,1.8750,1.2750,0.1961,0.2500,1.0811,0.2250,1.0000,0.7843,3.5500,2.7843,SCANA CORP ,754737,2016
280515.txt,4930,152,360,267,180,78,65,199,656,32.4342,27.3889,18.4644,1.7566,2.0000,1.4833,0.2921,0.4333,1.1842,0.3611,1.1056,0.7453,3.6444,2.4569,Lipocine Inc. ,1535955,2016
281846.txt,3034,129,237,187,129,56,46,88,451,23.5194,23.5194,16.2246,1.4496,1.8372,1.4496,0.2995,0.4341,1.0000,0.3566,0.6822,0.4706,3.4961,2.4118,SCANDIUM INTERNATIONAL MINING CORP. ,1408146,2016
280512.txt,620,23,44,38,27,11,11,40,77,26.9565,22.9630,16.3158,1.6522,1.6296,1.4074,0.2895,0.4074,1.1739,0.4074,1.4815,1.0526,2.8519,2.0263,Limoneira CO ,1342423,2016
280513.txt,4037,137,304,236,141,85,66,132,546,29.4672,28.6312,17.1059,1.7226,2.1560,1.6738,0.3602,0.6028,1.0292,0.4681,0.9362,0.5593,3.8723,2.3136,LinnCo  LLC ,1549756,2016
281844.txt,406,9,37,23,9,12,3,17,59,45.1111,45.1111,17.6522,2.5556,4.1111,2.5556,0.5217,1.3333,1.0000,0.3333,1.8889,0.7391,6.5556,2.5652,SBT Bancorp  Inc. ,1354174,2016
280510.txt,5236,159,407,266,179,87,63,227,701,32.9308,29.2514,19.6842,1.6730,2.2737,1.4860,0.3271,0.4860,1.1258,0.3520,1.2682,0.8534,3.9162,2.6353,Lightwave Logic  Inc. ,1325964,2016
281841.txt,5051,206,380,299,211,87,76,132,710,24.5194,23.9384,16.8930,1.4515,1.8009,1.4171,0.2910,0.4123,1.0243,0.3602,0.6256,0.4415,3.3649,2.3746,SB PARTNERS ,87047,2016
280511.txt,1231,46,105,76,48,23,21,46,169,26.7609,25.6458,16.1974,1.6522,2.1875,1.5833,0.3026,0.4792,1.0435,0.4375,0.9583,0.6053,3.5208,2.2237,Limelight Networks  Inc. ,1391127,2016
281840.txt,3799,137,227,185,139,45,39,147,489,27.7299,27.3309,20.5351,1.3504,1.6331,1.3309,0.2432,0.3237,1.0146,0.2806,1.0576,0.7946,3.5180,2.6432,SB FINANCIAL GROUP  INC. ,767405,2016
280509.txt,11473,323,718,528,354,197,128,354,1531,35.5201,32.4096,21.7292,1.6347,2.0282,1.4915,0.3731,0.5565,1.0960,0.3616,1.0000,0.6705,4.3249,2.8996,Lightstone Value Plus Real Estate Investment Trust  Inc. ,1296884,2016
280507.txt,6328,201,494,366,220,138,94,225,854,31.4826,28.7636,17.2896,1.8209,2.2455,1.6636,0.3770,0.6273,1.0945,0.4273,1.0227,0.6148,3.8818,2.3333,Lightstone Real Estate Income Trust Inc. ,1619312,2016
281838.txt,7346,244,575,400,253,143,95,263,1051,30.1066,29.0356,18.3650,1.6393,2.2727,1.5810,0.3575,0.5652,1.0369,0.3755,1.0395,0.6575,4.1542,2.6275,SANUWAVE Health  Inc. ,1417663,2016
280508.txt,6793,212,513,375,229,145,97,246,914,32.0425,29.6638,18.1147,1.7689,2.2402,1.6376,0.3867,0.6332,1.0802,0.4236,1.0742,0.6560,3.9913,2.4373,Lightstone Value Plus Real Estate Investment Trust III  Inc. ,1563756,2016
281839.txt,3423,115,268,208,122,82,55,131,475,29.7652,28.0574,16.4567,1.8087,2.1967,1.7049,0.3942,0.6721,1.0609,0.4508,1.0738,0.6298,3.8934,2.2837,SAUL CENTERS INC ,907254,2016
281837.txt,13,1,0,0,0,0,0,2,1,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,SANTANDER DRIVE AUTO RECEIVABLES TRUST 2015-3 ,1643202,2016
280503.txt,4101,118,215,178,123,49,45,124,593,34.7542,33.3415,23.0393,1.5085,1.7480,1.4472,0.2753,0.3984,1.0424,0.3659,1.0081,0.6966,4.8211,3.3315,Liberty Media Corp ,1560385,2016
281834.txt,13,1,0,0,0,0,0,2,1,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,SANTANDER DRIVE AUTO RECEIVABLES LLC ,1383094,2016
280504.txt,8899,278,653,479,278,180,114,354,1217,32.0108,32.0108,18.5783,1.7230,2.3489,1.7230,0.3758,0.6475,1.0000,0.4101,1.2734,0.7390,4.3777,2.5407,Liberty TripAdvisor Holdings  Inc. ,1606745,2016
281835.txt,13,1,0,0,0,0,0,2,1,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,SANTANDER DRIVE AUTO RECEIVABLES LLC ,1383094,2016
280501.txt,4358,135,345,249,150,95,69,204,592,32.2815,29.0533,17.5020,1.8444,2.3000,1.6600,0.3815,0.6333,1.1111,0.4600,1.3600,0.8193,3.9467,2.3775,Liberty Global plc ,1570585,2016
280502.txt,3601,111,236,174,118,55,42,162,494,32.4414,30.5169,20.6954,1.5676,2.0000,1.4746,0.3161,0.4661,1.0631,0.3559,1.3729,0.9310,4.1864,2.8391,Liberty Interactive Corp ,1355096,2016
281833.txt,13,1,0,0,0,0,0,2,1,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,SANTANDER DRIVE AUTO RECEIVABLES LLC ,1383094,2016
281830.txt,13,1,0,0,0,0,0,2,1,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,SANTANDER DRIVE AUTO RECEIVABLES LLC ,1383094,2016
280500.txt,9633,292,614,465,303,150,102,321,1374,32.9897,31.7921,20.7161,1.5925,2.0264,1.5347,0.3226,0.4950,1.0377,0.3366,1.0594,0.6903,4.5347,2.9548,Liberty Broadband Corp ,1611983,2016
284939.txt,2528,89,204,157,93,50,29,102,322,28.4045,27.1828,16.1019,1.7640,2.1935,1.6882,0.3185,0.5376,1.0449,0.3118,1.0968,0.6497,3.4624,2.0510,Gushen  Inc ,1639327,2016
284938.txt,2475,76,163,118,77,41,32,90,338,32.5658,32.1429,20.9746,1.5526,2.1169,1.5325,0.3475,0.5325,1.0132,0.4156,1.1688,0.7627,4.3896,2.8644,Guitammer Co ,1334126,2016
284937.txt,4260,152,364,247,157,86,64,168,576,28.0263,27.1338,17.2470,1.6250,2.3185,1.5732,0.3482,0.5478,1.0329,0.4076,1.0701,0.6802,3.6688,2.3320,Guidewire Software  Inc. ,1528396,2016
280578.txt,4373,182,337,263,190,66,51,147,641,24.0275,23.0158,16.6274,1.4451,1.7737,1.3842,0.2510,0.3474,1.0440,0.2684,0.7737,0.5589,3.3737,2.4373,MARLIN BUSINESS SERVICES CORP ,1260968,2016
280579.txt,5245,139,292,211,140,72,48,214,678,37.7338,37.4643,24.8578,1.5180,2.0857,1.5071,0.3412,0.5143,1.0072,0.3429,1.5286,1.0142,4.8429,3.2133,MARRIOTT INTERNATIONAL INC  MD  ,1048286,2016
283602.txt,1054,31,80,58,32,25,15,53,128,34.0000,32.9375,18.1724,1.8710,2.5000,1.8125,0.4310,0.7812,1.0323,0.4688,1.6562,0.9138,4.0000,2.2069,EverythingAmped  Inc. ,1634413,2016
284933.txt,4076,144,349,236,146,83,52,125,590,28.3056,27.9178,17.2712,1.6389,2.3904,1.6164,0.3517,0.5685,1.0139,0.3562,0.8562,0.5297,4.0411,2.5000,GroGenesis  Inc. ,1497055,2016
280577.txt,594,23,46,31,23,9,8,43,76,25.8261,25.8261,19.1613,1.3478,2.0000,1.3478,0.2903,0.3913,1.0000,0.3478,1.8696,1.3871,3.3043,2.4516,MARKETAXESS HOLDINGS INC ,1278021,2016
283601.txt,726,38,60,52,38,13,10,18,101,19.1053,19.1053,13.9615,1.3684,1.5789,1.3684,0.2500,0.3421,1.0000,0.2632,0.4737,0.3462,2.6579,1.9423,Evergreen-Agra  Inc. ,1438673,2016
284932.txt,1668,71,154,105,77,28,23,44,233,23.4930,21.6623,15.8857,1.4789,2.0000,1.3636,0.2667,0.3636,1.0845,0.2987,0.5714,0.4190,3.0260,2.2190,Greenhouse Solutions  Inc. ,1491525,2016
280574.txt,138,7,11,9,7,3,2,8,17,19.7143,19.7143,15.3333,1.2857,1.5714,1.2857,0.3333,0.4286,1.0000,0.2857,1.1429,0.8889,2.4286,1.8889,MARINE PRODUCTS CORP ,1129155,2016
283600.txt,493,25,44,35,24,11,7,11,63,19.7200,20.5417,14.0857,1.4000,1.8333,1.4583,0.3143,0.4583,0.9600,0.2917,0.4583,0.3143,2.6250,1.8000,Evergreen-Agra  Inc. ,1438673,2016
284931.txt,1354,54,108,83,51,30,19,45,219,25.0741,26.5490,16.3133,1.5370,2.1176,1.6275,0.3614,0.5882,0.9444,0.3725,0.8824,0.5422,4.2941,2.6386,Greenfield Farms Food  Inc. ,1440517,2016
280572.txt,23725,752,1511,1158,777,373,255,661,3591,31.5492,30.5341,20.4879,1.5399,1.9447,1.4903,0.3221,0.4801,1.0332,0.3282,0.8507,0.5708,4.6216,3.1010,MARCUS CORP ,62234,2016
280573.txt,2190,80,204,143,94,49,39,115,294,27.3750,23.2979,15.3147,1.7875,2.1702,1.5213,0.3427,0.5213,1.1750,0.4149,1.2234,0.8042,3.1277,2.0559,MARIN SOFTWARE INC ,1389002,2016
280570.txt,368,13,24,20,13,4,4,32,47,28.3077,28.3077,18.4000,1.5385,1.8462,1.5385,0.2000,0.3077,1.0000,0.3077,2.4615,1.6000,3.6154,2.3500,MARATHON OIL CORP ,101778,2016
280571.txt,9748,375,729,574,394,183,129,406,1328,25.9947,24.7411,16.9826,1.5307,1.8503,1.4569,0.3188,0.4645,1.0507,0.3274,1.0305,0.7073,3.3706,2.3136,MARCHEX INC ,1224133,2016
284929.txt,1090,43,104,80,47,29,20,40,143,25.3488,23.1915,13.6250,1.8605,2.2128,1.7021,0.3625,0.6170,1.0930,0.4255,0.8511,0.5000,3.0426,1.7875,Great Elm Capital Group  Inc. ,1082506,2016
284928.txt,1032,54,121,91,59,33,23,35,140,19.1111,17.4915,11.3407,1.6852,2.0508,1.5424,0.3626,0.5593,1.0926,0.3898,0.5932,0.3846,2.3729,1.5385,Golden Star Resource Corp. ,1375348,2016
284927.txt,1032,54,121,91,59,33,23,35,140,19.1111,17.4915,11.3407,1.6852,2.0508,1.5424,0.3626,0.5593,1.0926,0.3898,0.5932,0.3846,2.3729,1.5385,Golden Star Resource Corp. ,1375348,2016
280569.txt,1764,64,137,108,73,35,26,85,235,27.5625,24.1644,16.3333,1.6875,1.8767,1.4795,0.3241,0.4795,1.1406,0.3562,1.1644,0.7870,3.2192,2.1759,MANTECH INTERNATIONAL CORP ,892537,2016
284926.txt,1925,72,166,117,78,39,28,63,265,26.7361,24.6795,16.4530,1.6250,2.1282,1.5000,0.3333,0.5000,1.0833,0.3590,0.8077,0.5385,3.3974,2.2650,Gold Torrent  Inc. ,1463792,2016
284925.txt,1616,68,178,124,74,48,31,59,220,23.7647,21.8378,13.0323,1.8235,2.4054,1.6757,0.3871,0.6486,1.0882,0.4189,0.7973,0.4758,2.9730,1.7742,Global Seed Corp ,1524829,2016
280567.txt,750,27,48,40,30,11,9,40,87,27.7778,25.0000,18.7500,1.4815,1.6000,1.3333,0.2750,0.3667,1.1111,0.3000,1.3333,1.0000,2.9000,2.1750,MANNATECH INC ,1056358,2016
284924.txt,2519,105,249,166,103,55,35,98,348,23.9905,24.4563,15.1747,1.5810,2.4175,1.6117,0.3313,0.5340,0.9810,0.3398,0.9515,0.5904,3.3786,2.0964,Global Quest Ltd. ,1649676,2016
280568.txt,5920,169,440,323,182,133,84,223,808,35.0296,32.5275,18.3282,1.9112,2.4176,1.7747,0.4118,0.7308,1.0769,0.4615,1.2253,0.6904,4.4396,2.5015,MANNKIND CORP ,899460,2016
281899.txt,3990,143,266,203,149,52,43,131,545,27.9021,26.7785,19.6552,1.4196,1.7852,1.3624,0.2562,0.3490,1.0420,0.2886,0.8792,0.6453,3.6577,2.6847,SIEBERT FINANCIAL CORP ,65596,2016
280565.txt,2962,114,236,170,119,52,37,124,408,25.9825,24.8908,17.4235,1.4912,1.9832,1.4286,0.3059,0.4370,1.0439,0.3109,1.0420,0.7294,3.4286,2.4000,MANHATTAN SCIENTIFICS INC ,1099132,2016
281896.txt,5254,207,433,328,213,113,78,240,716,25.3816,24.6667,16.0183,1.5845,2.0329,1.5399,0.3445,0.5305,1.0290,0.3662,1.1268,0.7317,3.3615,2.1829,SHUTTERFLY INC ,1125920,2016
280566.txt,510,21,33,26,22,4,4,22,65,24.2857,23.1818,19.6154,1.2381,1.5000,1.1818,0.1538,0.1818,1.0476,0.1818,1.0000,0.8462,2.9545,2.5000,MANITOWOC CO INC ,61986,2016
281897.txt,54,3,3,3,3,0,0,4,7,18.0000,18.0000,18.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,1.3333,1.3333,2.3333,2.3333,SI Financial Group  Inc. ,1500213,2016
280563.txt,2967,102,209,157,105,39,32,154,372,29.0882,28.2571,18.8981,1.5392,1.9905,1.4952,0.2484,0.3714,1.0294,0.3048,1.4667,0.9809,3.5429,2.3694,MANHATTAN ASSOCIATES INC ,1056696,2016
284920.txt,2690,72,173,120,70,44,31,106,344,37.3611,38.4286,22.4167,1.6667,2.4714,1.7143,0.3667,0.6286,0.9722,0.4429,1.5143,0.8833,4.9143,2.8667,Genius Brands International  Inc. ,1355848,2016
280564.txt,4211,153,318,227,162,60,47,140,529,27.5229,25.9938,18.5507,1.4837,1.9630,1.4012,0.2643,0.3704,1.0588,0.2901,0.8642,0.6167,3.2654,2.3304,MANHATTAN BRIDGE CAPITAL  INC ,1080340,2016
281895.txt,1798,67,146,111,71,40,30,85,266,26.8358,25.3239,16.1982,1.6567,2.0563,1.5634,0.3604,0.5634,1.0597,0.4225,1.1972,0.7658,3.7465,2.3964,SHORE BANCSHARES INC ,1035092,2016
280561.txt,4343,136,340,277,151,115,74,132,613,31.9338,28.7616,15.6787,2.0368,2.2517,1.8344,0.4152,0.7616,1.1103,0.4901,0.8742,0.4765,4.0596,2.2130,MANAGED FUTURES PREMIER GRAHAM L.P. ,1066656,2016
281892.txt,54,2,2,2,1,1,1,4,4,27.0000,54.0000,27.0000,1.0000,2.0000,2.0000,0.5000,1.0000,0.5000,1.0000,4.0000,2.0000,4.0000,2.0000,SHERWIN WILLIAMS CO ,89800,2016
280562.txt,5176,214,396,315,207,102,68,225,672,24.1869,25.0048,16.4317,1.4720,1.9130,1.5217,0.3238,0.4928,0.9673,0.3285,1.0870,0.7143,3.2464,2.1333,MANAGED FUTURES PREMIER WARRINGTON L.P. ,1353282,2016
281893.txt,6725,285,527,425,297,122,94,239,1044,23.5965,22.6431,15.8235,1.4912,1.7744,1.4310,0.2871,0.4108,1.0421,0.3165,0.8047,0.5624,3.5152,2.4565,SHILOH INDUSTRIES INC ,904979,2016
281890.txt,7750,263,522,402,268,126,91,277,1016,29.4677,28.9179,19.2786,1.5285,1.9478,1.5000,0.3134,0.4701,1.0190,0.3396,1.0336,0.6891,3.7910,2.5274,SHENANDOAH TELECOMMUNICATIONS CO VA  ,354963,2016
280560.txt,6093,243,475,368,237,124,84,261,778,25.0741,25.7089,16.5571,1.5144,2.0042,1.5527,0.3370,0.5232,0.9753,0.3544,1.1013,0.7092,3.2827,2.1141,MANAGED FUTURES PREMIER ENERGY FUND L.P. ,1057051,2016
281891.txt,1155,33,72,59,33,24,15,59,145,35.0000,35.0000,19.5763,1.7879,2.1818,1.7879,0.4068,0.7273,1.0000,0.4545,1.7879,1.0000,4.3939,2.4576,SHENGDATECH LIQUIDATING TRUST ,1575574,2016
284919.txt,5777,171,305,234,178,70,51,241,707,33.7836,32.4551,24.6880,1.3684,1.7135,1.3146,0.2991,0.3933,1.0409,0.2865,1.3539,1.0299,3.9719,3.0214,General Finance CORP ,1342287,2016
284916.txt,4630,166,371,277,174,99,71,181,727,27.8916,26.6092,16.7148,1.6687,2.1322,1.5920,0.3574,0.5690,1.0482,0.4080,1.0402,0.6534,4.1782,2.6245,GREYSTONE LOGISTICS  INC. ,1088413,2016
280558.txt,7307,259,555,443,265,159,97,294,957,28.2124,27.5736,16.4944,1.7104,2.0943,1.6717,0.3589,0.6000,1.0232,0.3660,1.1094,0.6637,3.6113,2.1603,MANAGED FUTURES PREMIER ABINGDON L.P. ,1386164,2016
280559.txt,6658,255,504,404,251,140,91,294,867,26.1098,26.5259,16.4802,1.5843,2.0080,1.6096,0.3465,0.5578,0.9843,0.3625,1.1713,0.7277,3.4542,2.1460,MANAGED FUTURES PREMIER AVENTIS II L.P. ,1325676,2016
284914.txt,3076,139,259,204,143,60,48,103,406,22.1295,21.5105,15.0784,1.4676,1.8112,1.4266,0.2941,0.4196,1.0288,0.3357,0.7203,0.5049,2.8392,1.9902,GOLDEN ENTERPRISES INC ,42228,2016
280556.txt,5252,182,363,300,193,101,71,182,752,28.8571,27.2124,17.5067,1.6484,1.8808,1.5544,0.3367,0.5233,1.0604,0.3679,0.9430,0.6067,3.8964,2.5067,MAN AHL DIVERSIFIED I LP ,1052354,2016
281887.txt,5365,201,426,296,196,103,73,240,690,26.6915,27.3724,18.1250,1.4726,2.1735,1.5102,0.3480,0.5255,0.9751,0.3724,1.2245,0.8108,3.5204,2.3311,SERVICESOURCE INTERNATIONAL  INC. ,1310114,2016
284913.txt,3076,139,259,204,143,60,48,103,405,22.1295,21.5105,15.0784,1.4676,1.8112,1.4266,0.2941,0.4196,1.0288,0.3357,0.7203,0.5049,2.8322,1.9853,GOLDEN ENTERPRISES INC ,42228,2016
280557.txt,9900,458,779,634,486,155,127,237,1226,21.6157,20.3704,15.6151,1.3843,1.6029,1.3045,0.2445,0.3189,1.0611,0.2613,0.4877,0.3738,2.5226,1.9338,MAN FRM MANAGED FUTURES STRATEGIES LLC ,1393359,2016
281888.txt,1224,40,92,62,40,22,19,59,166,30.6000,30.6000,19.7419,1.5500,2.3000,1.5500,0.3548,0.5500,1.0000,0.4750,1.4750,0.9516,4.1500,2.6774,SERVOTRONICS INC  DE  ,89140,2016
284912.txt,2148,79,168,129,87,39,29,72,305,27.1899,24.6897,16.6512,1.6329,1.9310,1.4828,0.3023,0.4483,1.1013,0.3333,0.8276,0.5581,3.5057,2.3643,GMS Inc. ,1600438,2016
281885.txt,4442,166,379,257,176,95,78,171,646,26.7590,25.2386,17.2840,1.5482,2.1534,1.4602,0.3696,0.5398,1.0602,0.4432,0.9716,0.6654,3.6705,2.5136,SERVICE CORPORATION INTERNATIONAL ,89089,2016
284911.txt,2274,79,153,120,85,35,33,98,314,28.7848,26.7529,18.9500,1.5190,1.8000,1.4118,0.2917,0.4118,1.0759,0.3882,1.1529,0.8167,3.6941,2.6167,GLOBAL PAYMENTS INC ,1123360,2016
280552.txt,6562,224,441,339,229,105,82,258,905,29.2946,28.6550,19.3569,1.5134,1.9258,1.4803,0.3097,0.4585,1.0223,0.3581,1.1266,0.7611,3.9520,2.6696,MAJESCO ENTERTAINMENT CO ,1076682,2016
281883.txt,2423,72,201,150,79,59,37,79,320,33.6528,30.6709,16.1533,2.0833,2.5443,1.8987,0.3933,0.7468,1.0972,0.4684,1.0000,0.5267,4.0506,2.1333,SEQUENOM INC ,1076481,2016
280550.txt,1685,72,153,118,80,39,29,68,219,23.4028,21.0625,14.2797,1.6389,1.9125,1.4750,0.3305,0.4875,1.1111,0.3625,0.8500,0.5763,2.7375,1.8559,MAGNEGAS CORP ,1353487,2016
281881.txt,5639,190,435,307,198,99,72,272,738,29.6789,28.4798,18.3681,1.6158,2.1970,1.5505,0.3225,0.5000,1.0421,0.3636,1.3737,0.8860,3.7273,2.4039,SENOMYX INC ,1123979,2016
281882.txt,7639,302,506,398,318,80,64,345,969,25.2947,24.0220,19.1935,1.3179,1.5912,1.2516,0.2010,0.2516,1.0530,0.2013,1.0849,0.8668,3.0472,2.4347,SENSIENT TECHNOLOGIES CORP ,310142,2016
284909.txt,2892,141,276,215,149,59,48,86,402,20.5106,19.4094,13.4512,1.5248,1.8523,1.4430,0.2744,0.3960,1.0567,0.3221,0.5772,0.4000,2.6980,1.8698,GEORGE RISK INDUSTRIES  INC. ,84112,2016
284908.txt,598,17,60,39,18,15,4,36,64,35.1765,33.2222,15.3333,2.2941,3.3333,2.1667,0.3846,0.8333,1.0588,0.2222,2.0000,0.9231,3.5556,1.6410,GENERAL STEEL HOLDINGS INC ,1239188,2016
284907.txt,2443,107,241,180,109,71,44,95,352,22.8318,22.4128,13.5722,1.6822,2.2110,1.6514,0.3944,0.6514,1.0187,0.4037,0.8716,0.5278,3.2294,1.9556,G&K SERVICES INC ,39648,2016
280549.txt,2797,104,225,163,105,50,41,131,357,26.8942,26.6381,17.1595,1.5673,2.1429,1.5524,0.3067,0.4762,1.0096,0.3905,1.2476,0.8037,3.4000,2.1902,MAGNACHIP SEMICONDUCTOR Corp ,1325702,2016
280547.txt,3256,113,265,192,122,66,45,131,411,28.8142,26.6885,16.9583,1.6991,2.1721,1.5738,0.3438,0.5410,1.0796,0.3689,1.0738,0.6823,3.3689,2.1406,MAGICJACK VOCALTEC LTD ,1005699,2016
281878.txt,45,2,1,1,0,0,0,4,5,22.5000,0.0000,45.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,0.0000,5.0000,SEMPRA ENERGY ,1032208,2016
284904.txt,5207,194,438,308,197,113,70,179,760,26.8402,26.4315,16.9058,1.5876,2.2234,1.5635,0.3669,0.5736,1.0155,0.3553,0.9086,0.5812,3.8579,2.4675,Flux Power Holdings  Inc. ,1083743,2016
281879.txt,6051,212,405,306,207,98,72,207,922,28.5425,29.2319,19.7745,1.4434,1.9565,1.4783,0.3203,0.4734,0.9764,0.3478,1.0000,0.6765,4.4541,3.0131,SEMTECH CORP ,88941,2016
280545.txt,3906,129,333,264,140,119,76,124,582,30.2791,27.9000,14.7955,2.0465,2.3786,1.8857,0.4508,0.8500,1.0853,0.5429,0.8857,0.4697,4.1571,2.2045,MAGELLAN HEALTH INC ,19411,2016
281876.txt,6139,212,432,334,220,100,77,169,935,28.9575,27.9045,18.3802,1.5755,1.9636,1.5182,0.2994,0.4545,1.0377,0.3500,0.7682,0.5060,4.2500,2.7994,SELECT MEDICAL HOLDINGS CORP ,1320414,2016
284902.txt,390,12,34,27,14,10,5,26,52,32.5000,27.8571,14.4444,2.2500,2.4286,1.9286,0.3704,0.7143,1.1667,0.3571,1.8571,0.9630,3.7143,1.9259,First NBC Bank Holding Co ,1496631,2016
280546.txt,1329,55,114,72,63,18,19,34,183,24.1636,21.0952,18.4583,1.3091,1.8095,1.1429,0.2500,0.2857,1.1455,0.3016,0.5397,0.4722,2.9048,2.5417,MAGELLAN MIDSTREAM PARTNERS LP ,1126975,2016
281877.txt,891,32,70,57,32,24,15,59,110,27.8438,27.8438,15.6316,1.7812,2.1875,1.7812,0.4211,0.7500,1.0000,0.4688,1.8438,1.0351,3.4375,1.9298,SELECTIVE INSURANCE GROUP INC ,230557,2016
284901.txt,2223,84,204,143,84,50,29,74,303,26.4643,26.4643,15.5455,1.7024,2.4286,1.7024,0.3497,0.5952,1.0000,0.3452,0.8810,0.5175,3.6071,2.1189,First Harvest Corp. ,1585755,2016
281874.txt,105,4,15,13,3,8,3,8,17,26.2500,35.0000,8.0769,3.2500,5.0000,4.3333,0.6154,2.6667,0.7500,1.0000,2.6667,0.6154,5.6667,1.3077,SELECT COMFORT CORP ,827187,2016
284900.txt,948,39,92,53,42,10,9,38,108,24.3077,22.5714,17.8868,1.3590,2.1905,1.2619,0.1887,0.2381,1.0769,0.2143,0.9048,0.7170,2.5714,2.0377,First Fixtures  Inc. ,1607549,2016
281875.txt,6139,212,432,334,220,100,77,169,935,28.9575,27.9045,18.3802,1.5755,1.9636,1.5182,0.2994,0.4545,1.0377,0.3500,0.7682,0.5060,4.2500,2.7994,SELECT MEDICAL CORP ,1035688,2016
280541.txt,1207,35,110,75,38,35,25,53,158,34.4857,31.7632,16.0933,2.1429,2.8947,1.9737,0.4667,0.9211,1.0857,0.6579,1.3947,0.7067,4.1579,2.1067,MADISON AVE HOLDINGS INC ,1284196,2016
280542.txt,2456,95,194,134,99,30,22,73,352,25.8526,24.8081,18.3284,1.4105,1.9596,1.3535,0.2239,0.3030,1.0421,0.2222,0.7374,0.5448,3.5556,2.6269,MADISON GAS & ELECTRIC CO ,61339,2016
281873.txt,719,26,46,36,25,11,8,38,91,27.6538,28.7600,19.9722,1.3846,1.8400,1.4400,0.3056,0.4400,0.9615,0.3200,1.5200,1.0556,3.6400,2.5278,SELECT BANCORP  INC. ,1263762,2016
281870.txt,317,15,27,21,15,7,4,28,37,21.1333,21.1333,15.0952,1.4000,1.8000,1.4000,0.3333,0.4667,1.0000,0.2667,1.8667,1.3333,2.4667,1.7619,SEI INVESTMENTS CO ,350894,2016
280540.txt,7332,209,566,393,218,154,99,320,923,35.0813,33.6330,18.6565,1.8804,2.5963,1.8028,0.3919,0.7064,1.0431,0.4541,1.4679,0.8142,4.2339,2.3486,MACROGENICS INC ,1125345,2016
281871.txt,1313,49,107,74,51,20,16,64,180,26.7959,25.7451,17.7432,1.5102,2.0980,1.4510,0.2703,0.3922,1.0408,0.3137,1.2549,0.8649,3.5294,2.4324,SEITEL INC ,750813,2016
282318.txt,4231,138,331,255,149,96,68,211,561,30.6594,28.3960,16.5922,1.8478,2.2215,1.7114,0.3765,0.6443,1.0797,0.4564,1.4161,0.8275,3.7651,2.2000,Sysorex Global ,1529113,2016
282319.txt,3435,124,274,207,139,69,51,115,462,27.7016,24.7122,16.5942,1.6694,1.9712,1.4892,0.3333,0.4964,1.1210,0.3669,0.8273,0.5556,3.3237,2.2319,T Bancshares  Inc. ,1272754,2016
283649.txt,2688,88,194,150,91,54,37,89,361,30.5455,29.5385,17.9200,1.7045,2.1319,1.6484,0.3600,0.5934,1.0341,0.4066,0.9780,0.5933,3.9670,2.4067,First Choice Healthcare Solutions  Inc. ,1416876,2016
282316.txt,2016,69,171,126,73,49,39,64,298,29.2174,27.6164,16.0000,1.8261,2.3425,1.7260,0.3889,0.6712,1.0580,0.5342,0.8767,0.5079,4.0822,2.3651,Synergy CHC Corp. ,1562733,2016
283648.txt,5557,197,461,343,213,135,83,229,772,28.2081,26.0892,16.2012,1.7411,2.1643,1.6103,0.3936,0.6338,1.0812,0.3897,1.0751,0.6676,3.6244,2.2507,Fenix Parts  Inc. ,1615153,2016
284978.txt,1261,43,118,85,47,39,26,52,182,29.3256,26.8298,14.8353,1.9767,2.5106,1.8085,0.4588,0.8298,1.0930,0.5532,1.1064,0.6118,3.8723,2.1412,IWEB  Inc. ,1648365,2016
